#Table Version   5
#[Z/Z_SOLAR]= 0.00 [A/Fe]= 0.0 GN93     | VALID RANGE:  110 110 110 110 110 110 110 110 110 110 110 110 110
#Teff(K)| Pgas@  log g = 0.00   log g = 0.50   log g = 1.00   log g = 1.50   log g = 2.00   log g = 2.50   log g = 3.00   log g = 3.50   log g = 4.00   log g = 4.50   log g = 5.00   log g = 5.50   log g = 6.00 
  0.4000000E+05  0.6545290E+05  0.6473130E+05  0.6348215E+05  0.6175253E+05  0.5960642E+05  0.5712344E+05  0.5438960E+05  0.5145573E+05  0.4820863E+05  0.4420020E+05  0.4471870E+05  0.4497795E+05  0.4497795E+05
  0.4100000E+05  0.6780087E+05  0.6703942E+05  0.6571878E+05  0.6388208E+05  0.6158634E+05  0.5889826E+05  0.5588441E+05  0.5258996E+05  0.4901168E+05  0.4513970E+05  0.4563990E+05  0.4589000E+05  0.4589000E+05
  0.4200000E+05  0.7019481E+05  0.6938127E+05  0.6797296E+05  0.6601214E+05  0.6355404E+05  0.6066284E+05  0.5740566E+05  0.5384559E+05  0.5004234E+05  0.4608420E+05  0.4656380E+05  0.4680360E+05  0.4680360E+05
  0.4300000E+05  0.7261121E+05  0.7173402E+05  0.7022503E+05  0.6812942E+05  0.6550554E+05  0.6242085E+05  0.5894816E+05  0.5516413E+05  0.5115454E+05  0.4703020E+05  0.4748900E+05  0.4771840E+05  0.4771840E+05
  0.4400000E+05  0.7500953E+05  0.7405893E+05  0.7244057E+05  0.7020628E+05  0.6742113E+05  0.6415836E+05  0.6049526E+05  0.5651273E+05  0.5230224E+05  0.4798030E+05  0.4841940E+05  0.4863895E+05  0.4863895E+05
  0.4500000E+05  0.7732889E+05  0.7629848E+05  0.7456823E+05  0.7219979E+05  0.6926786E+05  0.6585250E+05  0.6203209E+05  0.5788069E+05  0.5347720E+05  0.4893390E+05  0.4935600E+05  0.4956705E+05  0.4956705E+05
  0.4600000E+05  0.7948752E+05  0.7837613E+05  0.7653950E+05  0.7405178E+05  0.7100023E+05  0.6747361E+05  0.6354904E+05  0.5928063E+05  0.5470358E+05  0.4989240E+05  0.5029700E+05  0.5049930E+05  0.5049930E+05
  0.4700000E+05  0.8138702E+05  0.8020044E+05  0.7827178E+05  0.7569002E+05  0.7255890E+05  0.6898170E+05  0.6503956E+05  0.6075899E+05  0.5607208E+05  0.5085650E+05  0.5124520E+05  0.5143955E+05  0.5143955E+05
  0.4800000E+05  0.8292313E+05  0.8167440E+05  0.7967553E+05  0.7703163E+05  0.7386773E+05  0.7031392E+05  0.6648106E+05  0.6240466E+05  0.5787415E+05  0.5182700E+05  0.5219830E+05  0.5238395E+05  0.5238395E+05
  0.4900000E+05  0.8400150E+05  0.8270944E+05  0.8066568E+05  0.7799023E+05  0.7483160E+05  0.7135997E+05  0.6776467E+05  0.6425837E+05  0.6109532E+05  0.5865526E+05  0.5825788E+05  0.5778857E+05  0.5333080E+05
  0.5000000E+05  0.8455462E+05  0.8324094E+05  0.8117645E+05  0.7849038E+05  0.7534725E+05  0.7194799E+05  0.6854841E+05  0.6551796E+05  0.6349432E+05  0.6376995E+05  0.6288239E+05  0.8117135E+05  0.8117135E+05
