WAVELENGTH,FLUX,CONTINUUM
29195.420262195556,1.3634048E-11,1.364992E-11
29224.68870506798,1.35864315E-11,1.3594368E-11
29253.986489587045,1.3538816E-11,1.3546752E-11
29283.313645250695,1.3483264E-11,1.34911995E-11
29312.67020135689,1.34356476E-11,1.3443584E-11
29342.05618740355,1.3388032E-11,1.3388032E-11
29371.471632988607,1.333248E-11,1.3340416E-11
29400.91656751001,1.3284864E-11,1.3284864E-11
29430.391020665673,1.3229312E-11,1.3237248E-11
29459.89502205353,1.3181696E-11,1.3181696E-11
29489.428601171512,1.313408E-11,1.313408E-11
29518.991787717547,1.3078528E-11,1.3086464E-11
29548.58461148955,1.3030911E-11,1.3030911E-11
29578.20710198545,1.2983296E-11,1.2983296E-11
29607.85928910316,1.2927744E-11,1.29356794E-11
29637.541202640587,1.28801275E-11,1.2888064E-11
29667.252872195673,1.2832512E-11,1.2832512E-11
29696.9943278663,1.27848955E-11,1.27848955E-11
29726.765599350394,1.2729344E-11,1.273728E-11
29756.56671654586,1.2681728E-11,1.26896636E-11
29786.39770935062,1.2634112E-11,1.2642048E-11
29816.258607862546,1.2586496E-11,1.2594432E-11
29846.149441879566,1.253888E-11,1.2546816E-11
29876.07024149957,1.2491264E-11,1.2491264E-11
29906.021036720456,1.2435712E-11,1.2451584E-11
29936.00185774012,1.2388096E-11,1.2396032E-11
29966.012734556458,1.234048E-11,1.2356352E-11
29996.053697267358,1.2292864E-11,1.23008E-11
30026.124776070705,1.2245248E-11,1.226112E-11
30056.226001264396,1.2189695E-11,1.2213504E-11
30086.357402846315,1.214208E-11,1.2165888E-11
30116.519011214346,1.2086528E-11,1.2118272E-11
30146.71085666636,1.2030976E-11,1.2070656E-11
30176.932969500238,1.1967488E-11,1.202304E-11
30207.185380013863,1.19039995E-11,1.1975424E-11
30237.468118605102,1.1816704E-11,1.1927808E-11
30267.78121567184,1.17135355E-11,1.1888128E-11
30298.12470161194,1.154688E-11,1.1840512E-11
30328.498607023263,1.1277056E-11,1.1792896E-11
30358.902962203683,1.0864384E-11,1.1753216E-11
30389.33779785106,1.0586624E-11,1.17056E-11
30419.803144463258,1.0769152E-11,1.1657984E-11
30450.299032638133,1.1102464E-11,1.16183035E-11
30480.82549297355,1.1284992E-11,1.1570688E-11
30511.382556067358,1.1356416E-11,1.15230716E-11
30541.970252717405,1.1380224E-11,1.14833915E-11
30572.588613521555,1.1372288E-11,1.1435776E-11
30603.237669277652,1.13484794E-11,1.1396096E-11
30633.91745068354,1.1316736E-11,1.13484794E-11
30664.62798873705,1.1284992E-11,1.13088E-11
30695.369314036056,1.1245312E-11,1.1261184E-11
30726.141457578375,1.1205632E-11,1.1221504E-11
30756.94445026185,1.1165952E-11,1.1173888E-11
30787.778322884315,1.1126272E-11,1.1134208E-11
30818.643106643605,1.1078656E-11,1.1094528E-11
30849.53883233755,1.1038976E-11,1.1046912E-11
30880.465530963986,1.0999296E-11,1.1007232E-11
30911.42323372073,1.0959616E-11,1.09675515E-11
30942.411971505626,1.0919936E-11,1.0919936E-11
30973.431775616467,1.08723195E-11,1.0880256E-11
31004.482677151096,1.08326395E-11,1.0840576E-11
31035.564707207322,1.079296E-11,1.0800896E-11
31066.677896982965,1.075328E-11,1.075328E-11
31097.822277875835,1.07136E-11,1.07136E-11
31128.997880983752,1.0665984E-11,1.067392E-11
31160.204737704513,1.0626304E-11,1.063424E-11
31191.442879235947,1.0586624E-11,1.059456E-11
31222.712337175828,1.05469435E-11,1.055488E-11
31254.013142721982,1.05072635E-11,1.05072635E-11
31285.3453273722,1.0459648E-11,1.0467584E-11
31316.708922524296,1.0427904E-11,1.0427904E-11
31348.103959776046,1.0388224E-11,1.0388224E-11
31379.530470525257,1.0348544E-11,1.0348544E-11
31410.988486469705,1.0308864E-11,1.0308864E-11
31442.478039107194,1.0269184E-11,1.0269184E-11
31473.99916003552,1.0229504E-11,1.0229504E-11
31505.551880852454,1.0189824E-11,1.0189824E-11
31537.136233355777,1.0150144E-11,1.0150144E-11
31568.752249243276,1.0110464E-11,1.0110464E-11
31600.399960212726,1.0070784E-11,1.0070784E-11
31632.07939806191,1.003904E-11,1.003904E-11
31663.790594588594,9.99936E-12,9.99936E-12
31695.533581590556,9.95968E-12,9.95968E-12
31727.308390965572,9.92E-12,9.92E-12
31759.115054611397,9.88032E-12,9.88032E-12
31790.9536045258,9.84064E-12,9.848576E-12
31822.82407260654,9.808896E-12,9.808896E-12
31854.726490851386,9.769216E-12,9.769216E-12
31886.660891358093,9.729536E-12,9.729536E-12
31918.627306124414,9.689856E-12,9.697792E-12
31950.625767248108,9.658112E-12,9.658112E-12
31982.65630682693,9.618432E-12,9.618432E-12
32014.71895705862,9.578752E-12,9.586688E-12
32046.813750240923,9.547008E-12,9.547008E-12
32078.9407183716,9.507328E-12,9.507328E-12
32111.099893848386,9.467648E-12,9.4755835E-12
32143.291308969016,9.435904E-12,9.435904E-12
32175.51499603123,9.396224E-12,9.40416E-12
32207.77098733277,9.36448E-12,9.36448E-12
32240.05931537136,9.3248E-12,9.3248E-12
32272.380012444737,9.293056E-12,9.293056E-12
32304.733111050635,9.253376E-12,9.253376E-12
32337.118643686772,9.221632E-12,9.221632E-12
32369.536642850875,9.181952E-12,9.181952E-12
32401.98714104068,9.1502075E-12,9.1502075E-12
32434.470170953886,9.110528E-12,9.118464E-12
32466.98576518822,9.070848E-12,9.078784E-12
32499.5339562414,9.039104E-12,9.04704E-12
32532.114777011127,8.999424E-12,9.00736E-12
32564.728259995132,8.96768E-12,8.975616E-12
32597.374438091105,8.928E-12,8.943872E-12
32630.053343996766,8.896256E-12,8.904192E-12
32662.76501050981,8.856576E-12,8.872448E-12
32695.509470627934,8.816896E-12,8.840704E-12
32728.286756948855,8.777216E-12,8.80896E-12
32761.096902670255,8.7295995E-12,8.76928E-12
32793.939940489836,8.674048E-12,8.737536E-12
32826.81590350529,8.594688E-12,8.777216E-12
32859.7248248143,8.49152E-12,8.745472E-12
32892.66673731456,8.3328E-12,8.713728E-12
32925.64167400376,8.070912E-12,8.681984E-12
32958.64966827957,7.809024E-12,8.642304E-12
32991.690752939685,7.862989E-12,8.61056E-12
33024.76496148177,8.102656E-12,8.578816E-12
33057.87232690351,8.245504E-12,8.547072E-12
33091.01288240258,8.301056E-12,8.515328E-12
33124.18666147664,8.316928E-12,8.475648E-12
33157.39369722338,8.3089915E-12,8.4439036E-12
33190.63402314045,8.285184E-12,8.41216E-12
33223.907672425514,8.269312E-12,8.380416E-12
33257.21467867624,8.245504E-12,8.348672E-12
33290.555075190285,8.2137595E-12,8.316928E-12
33323.92889546532,8.182016E-12,8.285184E-12
33357.33617309897,8.158208E-12,8.25344E-12
33390.77694148892,8.126464E-12,8.221696E-12
33424.25123433281,8.09472E-12,8.189952E-12
33457.759085228274,8.062976E-12,8.158208E-12
33491.300527672975,8.039168E-12,8.126464E-12
33524.87559556455,8.007424E-12,8.09472E-12
33558.48432250063,7.97568E-12,8.062976E-12
33592.12674217887,7.943936E-12,8.031232E-12
33625.80288839691,7.915366E-12,7.999488E-12
33659.51279505236,7.88521E-12,7.967744E-12
33693.25649584287,7.853465E-12,7.936E-12
33727.034024866065,7.819341E-12,7.909017E-12
33760.84541581956,7.789978E-12,7.878861E-12
33794.690702701,7.761408E-12,7.847911E-12
33828.569919607995,7.732839E-12,7.817753E-12
33862.483100338184,7.705856E-12,7.787597E-12
33896.430279189146,7.677286E-12,7.75744E-12
33930.41149005853,7.648717E-12,7.728077E-12
33964.426767243924,7.619354E-12,7.6979196E-12
33998.47614464296,7.58999E-12,7.667763E-12
34032.559656653226,7.5606275E-12,7.6384E-12
34066.67733747234,7.53047E-12,7.609037E-12
34100.8292211979,7.502695E-12,7.581261E-12
34135.01534232751,7.474918E-12,7.5518975E-12
34169.23573495877,7.446349E-12,7.522535E-12
34203.490433689265,7.418573E-12,7.493171E-12
34237.7794727166,7.3900035E-12,7.463808E-12
34272.10288663835,7.3614335E-12,7.4344446E-12
34306.46070975212,7.332864E-12,7.405875E-12
34340.85297665549,7.305088E-12,7.376512E-12
34375.27972184605,7.278105E-12,7.34953E-12
34409.74097982137,7.2503297E-12,7.32096E-12
34444.236785279034,7.2225537E-12,7.292391E-12
34478.76717291661,7.1947773E-12,7.2638206E-12
34513.332177231685,7.167795E-12,7.237632E-12
34547.93183292184,7.140019E-12,7.2090623E-12
34582.566174984604,7.1130367E-12,7.1804927E-12
34617.235237917586,7.0852608E-12,7.151923E-12
34651.93905661833,7.0582784E-12,7.1257345E-12
34686.6776658844,7.031296E-12,7.0979585E-12
34721.45110071335,7.0043134E-12,7.070182E-12
34756.259396002744,6.9781247E-12,7.0439934E-12
34791.102586550136,6.9511424E-12,7.0162175E-12
34825.98070755307,6.92416E-12,6.9884415E-12
34860.89379380912,6.897971E-12,6.962253E-12
34895.8418805158,6.8717822E-12,6.9352705E-12
34930.825002670674,6.8455935E-12,6.907494E-12
34965.84319557127,6.818611E-12,6.882099E-12
35000.89649411516,6.7924225E-12,6.854323E-12
35035.98493369984,6.7662334E-12,6.828928E-12
35071.10854952286,6.7408384E-12,6.8019457E-12
35106.267376681775,6.7154433E-12,6.774963E-12
35141.46145067408,6.689254E-12,6.749568E-12
35176.69080679732,6.6630655E-12,6.7225856E-12
35211.95548044902,6.6376704E-12,6.6979837E-12
35247.25550682669,6.612275E-12,6.6710014E-12
35282.59092162787,6.58688E-12,6.6464E-12
35317.961760150065,6.5622785E-12,6.6194177E-12
35353.368058090775,6.536883E-12,6.594816E-12
35388.80985074755,6.511488E-12,6.568627E-12
35424.287173917866,6.486093E-12,6.5440257E-12
35459.80006319925,6.4606974E-12,6.519424E-12
35495.34855408919,6.436096E-12,6.493235E-12
35530.9326824852,6.412288E-12,6.4686334E-12
35566.55248388479,6.3876864E-12,6.4424447E-12
35602.20799428543,6.363878E-12,6.418637E-12
35637.899249284645,6.338483E-12,6.394035E-12
35673.626284879894,6.313088E-12,6.36864E-12
35709.3891368687,6.2876926E-12,6.3448318E-12
35745.18784114852,6.263091E-12,6.318643E-12
35781.022433616876,6.2400766E-12,6.2948353E-12
35816.892950371206,6.2170625E-12,6.271027E-12
35852.799427409016,6.1948415E-12,6.245632E-12
35888.741900627785,6.1710337E-12,6.2226175E-12
35924.72040622498,6.1472255E-12,6.1988097E-12
35960.734980398076,6.122624E-12,6.1750015E-12
35996.78565914454,6.0972286E-12,6.1504E-12
36032.87247876184,6.0718336E-12,6.126592E-12
36068.995475447446,6.0472317E-12,6.1035777E-12
36105.154685498805,6.0250112E-12,6.080563E-12
36141.35014521339,6.0043776E-12,6.055168E-12
36177.58189088866,5.9829502E-12,6.0321535E-12
36213.84995892206,5.961523E-12,6.009139E-12
36250.15438581104,5.938509E-12,5.9869184E-12
36286.49520785306,5.9154942E-12,5.963904E-12
36322.87246164556,5.8916864E-12,5.9393024E-12
36359.28618368599,5.8670846E-12,5.916288E-12
36395.73641047178,5.840896E-12,5.894067E-12
36432.22317870038,5.8147072E-12,5.8710528E-12
36468.74652496922,5.790899E-12,5.848832E-12
36505.30648587573,5.7718526E-12,5.8266113E-12
36541.90309821736,5.7536E-12,5.8043904E-12
36578.53639869151,5.73376E-12,5.781376E-12
36615.20642409564,5.71392E-12,5.7591553E-12
36651.91321132713,5.693286E-12,5.735347E-12
36688.65679708345,5.6718592E-12,5.713126E-12
36725.437218262,5.6488447E-12,5.6916993E-12
36762.25451196017,5.625037E-12,5.6694783E-12
36799.10871497541,5.5996414E-12,5.6472574E-12
36835.9998644051,5.572659E-12,5.6258305E-12
36872.927997246676,5.5440895E-12,5.6044032E-12
36909.89315059752,5.5163135E-12,5.5821823E-12
36946.895361555056,5.49568E-12,5.560755E-12
36983.934667216665,5.479808E-12,5.539328E-12
37021.01110487975,5.4647294E-12,5.517901E-12
37058.12471174171,5.4464766E-12,5.4964735E-12
37095.27552499994,5.425843E-12,5.4766335E-12
37132.46358195182,5.402829E-12,5.455206E-12
37169.688919994755,5.3758465E-12,5.4337793E-12
37206.9515765261,5.3433087E-12,5.4131456E-12
37244.25158894326,5.3036286E-12,5.3917183E-12
37281.58899454362,5.2504576E-12,5.370291E-12
37318.963831024535,5.1607807E-12,5.3496573E-12
37356.37613588339,5.005235E-12,5.329024E-12
37393.82594651755,4.8504833E-12,5.307597E-12
37431.313300624395,4.882227E-12,5.2885504E-12
37468.83823590128,5.007616E-12,5.2679167E-12
37506.40078994558,5.0782464E-12,5.247283E-12
37544.00100045466,5.1107838E-12,5.2266494E-12
37581.638905325846,5.1234815E-12,5.2060157E-12
37619.31454215653,5.122688E-12,5.1869693E-12
37657.02794884404,5.114752E-12,5.1671297E-12
37694.77916328575,5.102054E-12,5.146496E-12
37732.56822337898,5.0877696E-12,5.1258624E-12
37770.39516712109,5.071104E-12,5.1076096E-12
37808.26003230942,5.0536446E-12,5.086976E-12
37846.162857141324,5.0361854E-12,5.067136E-12
37884.10367951412,5.017139E-12,5.047296E-12
37922.082537625145,4.997299E-12,5.0282495E-12
37960.09946967173,4.9766653E-12,5.0084095E-12
37998.154513651214,4.954445E-12,4.9885695E-12
38036.247707860915,4.9306366E-12,4.9703167E-12
38074.37909059816,4.9036543E-12,4.9504767E-12
38112.548700060266,4.8695297E-12,4.9306366E-12
38150.75657454455,4.8306433E-12,4.9131775E-12
38189.00275254834,4.7996928E-12,4.8933375E-12
38227.28727236893,4.790963E-12,4.8734974E-12
38265.61017250364,4.7925505E-12,4.8560383E-12
38303.97149134978,4.7901696E-12,4.8361983E-12
38342.371267404655,4.78144E-12,4.818739E-12
38380.80953936555,4.7687423E-12,4.7996928E-12
38419.28634572979,4.7544577E-12,4.7798527E-12
38457.80172509466,4.7385854E-12,4.7623936E-12
38496.35571615745,4.7211263E-12,4.743347E-12
38534.94835771545,4.703667E-12,4.725888E-12
38573.579688365964,4.686208E-12,4.7068417E-12
38612.249747006266,4.6679553E-12,4.6893826E-12
38650.95857243362,4.648909E-12,4.6703357E-12
38689.70620354534,4.6298625E-12,4.6528766E-12
38728.4926791387,4.6131965E-12,4.634624E-12
38767.31803821095,4.5949438E-12,4.6171647E-12
38806.182319759384,4.5743105E-12,4.5981183E-12
38845.08556288126,4.5544705E-12,4.581453E-12
38884.02780647384,4.533043E-12,4.5624064E-12
38923.00908963442,4.507648E-12,4.545741E-12
38962.029451660215,4.4751104E-12,4.529075E-12
39001.08893164852,4.4330494E-12,4.5100286E-12
39040.187568796566,4.383846E-12,4.493363E-12
39079.32540240162,4.3536897E-12,4.4751104E-12
39118.502471760934,4.3600384E-12,4.458445E-12
39157.71881607174,4.374323E-12,4.441779E-12
39196.974474931296,4.3790848E-12,4.423526E-12
39236.26948753685,4.374323E-12,4.4068607E-12
39275.60389348562,4.3640066E-12,4.388608E-12
39314.977732174855,4.351309E-12,4.372736E-12
39354.39104330179,4.337024E-12,4.35607E-12
39393.843866163654,4.3219456E-12,4.3378174E-12
39433.33624065768,4.3060737E-12,4.3219456E-12
39472.86820618108,4.289408E-12,4.30528E-12
39512.43980263109,4.2743296E-12,4.289408E-12
39552.05106970492,4.2584577E-12,4.271155E-12
39591.70204699979,4.2425854E-12,4.255283E-12
39631.39277451291,4.22592E-12,4.2394113E-12
39671.1232920415,4.2092545E-12,4.2219518E-12
39710.89363938277,4.193382E-12,4.2052863E-12
39750.70385663391,4.175923E-12,4.1894144E-12
39790.55398359214,4.1592576E-12,4.173542E-12
39830.44406035465,4.1417984E-12,4.1576703E-12
39870.374127018644,4.125133E-12,4.141005E-12
39910.34422358131,4.1068798E-12,4.125133E-12
39950.35439023984,4.088627E-12,4.1092607E-12
39990.40466709143,4.068787E-12,4.093389E-12
40030.49509443327,4.044979E-12,4.07831E-12
40070.62571246252,4.0148223E-12,4.060851E-12
40110.79656157637,3.973555E-12,4.044979E-12
40151.00768187201,3.915622E-12,4.0299005E-12
40191.25911394662,3.858483E-12,4.0148223E-12
40231.55089809735,3.850547E-12,3.9989505E-12
40271.88307482137,3.8791166E-12,3.983872E-12
40312.25568451587,3.898163E-12,3.9687936E-12
40352.66876787799,3.8957826E-12,3.9529218E-12
40393.122365404895,3.8735616E-12,3.936256E-12
40433.61651769375,3.82039E-12,3.9211776E-12
40474.1512654417,3.707699E-12,3.906099E-12
40514.72664934591,3.6005632E-12,3.8910208E-12
40555.34271010352,3.65056E-12,3.8759425E-12
40595.99948841168,3.7489664E-12,3.860864E-12
40636.69702526753,3.7902338E-12,3.8465793E-12
40677.43536146822,3.7981697E-12,3.8315007E-12
40718.21453791087,3.7942015E-12,3.8164224E-12
40759.03459549262,3.7846783E-12,3.801344E-12
40799.89557521063,3.773568E-12,3.787059E-12
40840.797518161984,3.7608705E-12,3.7719806E-12
40881.74046524384,3.747379E-12,3.757696E-12
40922.7244578533,3.7338878E-12,3.7426178E-12
40963.749536787516,3.720397E-12,3.7283327E-12
41004.81574354357,3.7069054E-12,3.714048E-12
41045.9231191186,3.692621E-12,3.6989695E-12
41087.071705009694,3.678336E-12,3.684685E-12
41128.261542313994,3.6640513E-12,3.671987E-12
41169.49267242859,3.65056E-12,3.657702E-12
41210.76513695057,3.636275E-12,3.6434176E-12
41252.07897707705,3.6211967E-12,3.6291328E-12
41293.43423430514,3.6069119E-12,3.614848E-12
41334.8309503319,3.5918336E-12,3.6005632E-12
41376.269166554455,3.5767552E-12,3.5862784E-12
41417.748924669875,3.5600895E-12,3.5719936E-12
41459.27026637525,3.5426304E-12,3.5585025E-12
41500.833233167665,3.5219967E-12,3.5458047E-12
41542.4378668442,3.4966017E-12,3.53152E-12
41584.08420930192,3.4608896E-12,3.5172351E-12
41625.77230223792,3.4069247E-12,3.503744E-12
41667.50218754925,3.334707E-12,3.4894592E-12
41709.27390713299,3.2926463E-12,3.4775553E-12
41751.08750288621,3.321216E-12,3.4632705E-12
41792.94301680594,3.364864E-12,3.449779E-12
41834.84049088929,3.3870847E-12,3.436288E-12
41876.77996733328,3.39264E-12,3.4227968E-12
41918.76148813497,3.3902592E-12,3.4100992E-12
41960.78509539141,3.382323E-12,3.3966079E-12
42002.850831399664,3.3727999E-12,3.3831167E-12
42044.958738356756,3.3616896E-12,3.3712128E-12
42087.10885855974,3.3505791E-12,3.3577217E-12
42129.30123430564,3.3394687E-12,3.3442303E-12
42171.5359079915,3.3267712E-12,3.3307391E-12
42213.81292191437,3.3148673E-12,3.3188352E-12
42256.13231857125,3.3021695E-12,3.305344E-12
42298.49414055917,3.289472E-12,3.2918527E-12
42340.898430275185,3.2775679E-12,3.2799488E-12
42383.34523031629,3.2648704E-12,3.2672513E-12
42425.83458337949,3.2521728E-12,3.25376E-12
42468.36653206183,3.239475E-12,3.241856E-12
42510.941119060306,3.2275712E-12,3.2291583E-12
42553.55838717191,3.2148735E-12,3.215667E-12
42596.21837909369,3.202176E-12,3.2045568E-12
42638.92113772262,3.190272E-12,3.1910655E-12
42681.66670585571,3.1775743E-12,3.1799552E-12
42724.455126589935,3.1656704E-12,3.166464E-12
42767.28644262232,3.1529727E-12,3.1537663E-12
42810.16069724983,3.1410688E-12,3.142656E-12
42853.077933269466,3.1291647E-12,3.1299583E-12
42896.03819387821,3.1164672E-12,3.1180544E-12
42939.04152227304,3.1045633E-12,3.1053567E-12
42982.08796145095,3.0926592E-12,3.0942464E-12
43025.17755480889,3.0799616E-12,3.0815487E-12
43068.31034544385,3.0680575E-12,3.0704384E-12
43111.4863768528,3.0561536E-12,3.0577407E-12
43154.70569223269,3.0442495E-12,3.0466304E-12
43197.968335080506,3.031552E-12,3.0339327E-12
43241.274348693194,3.019648E-12,3.0228224E-12
43284.623776667715,3.007744E-12,3.0101247E-12
43328.016662501024,2.9950463E-12,2.9990144E-12
43371.45304979007,2.9823487E-12,2.9871103E-12
43414.93298203181,2.9688576E-12,2.9759999E-12
43458.45650302316,2.9553664E-12,2.964096E-12
43502.023656361096,2.9394944E-12,2.9529855E-12
43545.634485842544,2.9220352E-12,2.940288E-12
43589.289035264446,2.8998143E-12,2.9299712E-12
43632.987348323724,2.8680704E-12,2.9188607E-12
43676.729469017315,2.8204544E-12,2.9069568E-12
43720.51544134214,2.7529984E-12,2.8958463E-12
43764.34530909512,2.7117312E-12,2.8839424E-12
43808.21911627319,2.7395072E-12,2.872832E-12
43852.136907073254,2.7839489E-12,2.8625151E-12
43896.09872549224,2.8061696E-12,2.8506112E-12
43940.104615627046,2.8133119E-12,2.8402944E-12
43984.15462177458,2.8117248E-12,2.829184E-12
44028.24878813175,2.8069632E-12,2.81728E-12
44072.38715889545,2.799027E-12,2.8069632E-12
44116.56977846261,2.7902975E-12,2.7966464E-12
44160.79669113009,2.7807743E-12,2.7847423E-12
44205.06794129481,2.7712511E-12,2.7744257E-12
44249.38357355363,2.7609343E-12,2.7641088E-12
44293.74363220345,2.7506177E-12,2.7522047E-12
44338.14816184117,2.7403008E-12,2.7418879E-12
44382.59720716364,2.729984E-12,2.7315713E-12
44427.09081256777,2.7196672E-12,2.7204608E-12
44471.62902295041,2.7093503E-12,2.710144E-12
44516.211882908436,2.6990335E-12,2.6998271E-12
44560.83943733871,2.6887169E-12,2.6895103E-12
44605.51173083811,2.6784E-12,2.6784E-12
44650.22880840349,2.6672896E-12,2.6680832E-12
44694.9907148317,2.6569727E-12,2.6688768E-12
44739.79749521962,2.646656E-12,2.65856E-12
44784.64919436407,2.636339E-12,2.6482432E-12
44829.54585746192,2.6260224E-12,2.6371327E-12
44874.48752951001,2.6164992E-12,2.6276095E-12
44919.47425560518,2.6061824E-12,2.6172927E-12
44964.506080944266,2.5958656E-12,2.606976E-12
45009.58305072412,2.5855487E-12,2.5974529E-12
45054.70521024156,2.575232E-12,2.5863424E-12
45099.87260479342,2.5657087E-12,2.5768192E-12
45145.08527967651,2.5553919E-12,2.5665023E-12
45190.34328038769,2.5458687E-12,2.5569792E-12
45235.64665222376,2.535552E-12,2.547456E-12
45280.995440781524,2.5260289E-12,2.5371391E-12
45326.38969155781,2.515712E-12,2.5268223E-12
45371.82945004944,2.5061888E-12,2.5165057E-12
45417.31476205318,2.4966656E-12,2.5069825E-12
45462.845673065895,2.4871424E-12,2.4974593E-12
45508.42222888434,2.4768256E-12,2.487936E-12
45554.044475305316,2.4673024E-12,2.4784129E-12
45599.71245802564,2.4577792E-12,2.4688897E-12
45645.426222942086,2.448256E-12,2.4593665E-12
45691.185816051446,2.4387328E-12,2.4498433E-12
45736.991283150506,2.4292096E-12,2.4395264E-12
45782.84267023606,2.4188928E-12,2.4300032E-12
45828.74002340486,2.4093696E-12,2.42048E-12
45874.68338875369,2.3998464E-12,2.4109569E-12
45920.672812379344,2.3903232E-12,2.4014337E-12
45966.708340478566,2.3808E-12,2.3927039E-12
46012.79001924813,2.3712768E-12,2.3831807E-12
46058.9178948848,2.36096E-12,2.3736575E-12
46105.092013785325,2.3514368E-12,2.364928E-12
46151.31242234647,2.34112E-12,2.3554047E-12
46197.579166865,2.3300097E-12,2.3458815E-12
46243.892293937635,2.3188992E-12,2.337152E-12
46290.251849861146,2.305408E-12,2.3276288E-12
46336.657881332256,2.2903296E-12,2.3188992E-12
46383.11043494773,2.2689023E-12,2.3101696E-12
46429.60955730427,2.2363647E-12,2.3006464E-12
46476.15529499864,2.1768449E-12,2.2919169E-12
46522.747694927544,2.114944E-12,2.283187E-12
46569.38680378774,2.1236736E-12,2.273664E-12
46616.07266837592,2.1570048E-12,2.2649343E-12
46662.80533558882,2.1395455E-12,2.2562048E-12
46709.58485242315,2.0998656E-12,2.2482688E-12
46756.411265775634,2.1085952E-12,2.239539E-12
46803.28462254298,2.1482753E-12,2.2308095E-12
46850.20497002188,2.1720833E-12,2.22208E-12
46897.17235520903,2.1800192E-12,2.2133504E-12
46944.18682520117,2.1808128E-12,2.2038272E-12
46991.24842719496,2.1776383E-12,2.1950976E-12
47038.35720858711,2.1720833E-12,2.1871615E-12
47085.51321657431,2.1657344E-12,2.178432E-12
47132.716498553236,2.1585919E-12,2.170496E-12
47179.967101820585,2.150656E-12,2.1617664E-12
47227.26507387303,2.1435137E-12,2.1530369E-12
47274.61046220726,2.1355775E-12,2.1451007E-12
47322.00331431992,2.1276416E-12,2.1363712E-12
47369.4436779077,2.1197057E-12,2.1276416E-12
47416.93160046727,2.1109759E-12,2.120499E-12
47464.46712969529,2.10304E-12,2.1117695E-12
47512.0503133884,2.095104E-12,2.10304E-12
47559.681199243285,2.087168E-12,2.095104E-12
47607.359835156596,2.079232E-12,2.0863745E-12
47655.08626892498,2.071296E-12,2.079232E-12
47702.86054844506,2.06336E-12,2.0705024E-12
47750.6827218135,2.055424E-12,2.0625665E-12
47798.55283702694,2.047488E-12,2.0546303E-12
47846.47094198203,2.039552E-12,2.0466944E-12
47894.437084875375,2.031616E-12,2.0387585E-12
47942.451314003614,2.02368E-12,2.0308223E-12
47990.51367736338,2.015744E-12,2.0220928E-12
48038.62422335129,2.007808E-12,2.0149503E-12
48086.78300016398,1.999872E-12,2.0070143E-12
48134.99005619804,1.9927295E-12,1.9990784E-12
48183.24543985011,1.9847936E-12,1.991936E-12
48231.54919961678,1.9768575E-12,1.984E-12
48279.90138399465,1.9697152E-12,1.976064E-12
48328.30204148035,1.9617793E-12,1.9673343E-12
48376.751220670456,1.9538431E-12,1.9609856E-12
48425.24897016157,1.9467008E-12,1.9530495E-12
48473.795338750286,1.9387647E-12,1.9451136E-12
48522.390375133196,1.9316224E-12,1.9379713E-12
48571.0341281069,1.9236865E-12,1.9300351E-12
48619.726646467934,1.916544E-12,1.9228928E-12
48668.46797921292,1.9094017E-12,1.9149567E-12
48717.25817513842,1.9014655E-12,1.9070208E-12
48766.097283341005,1.8943232E-12,1.900672E-12
48814.98535271725,1.886387E-12,1.892736E-12
48863.9224324637,1.8792448E-12,1.8848E-12
48912.90857177694,1.8721023E-12,1.8784512E-12
48961.94381965353,1.86496E-12,1.8705152E-12
49011.028225489994,1.8578175E-12,1.8641664E-12
49060.16183838291,1.8506752E-12,1.8562304E-12
49109.34470792882,1.8435327E-12,1.849088E-12
49158.57688332427,1.8355968E-12,1.8419456E-12
49207.8584139658,1.8284543E-12,1.8340095E-12
49257.18934944994,1.821312E-12,1.8276609E-12
49306.569739173225,1.8149632E-12,1.8197247E-12
49355.9996329322,1.8078208E-12,1.813376E-12
49405.479080123376,1.8006784E-12,1.8062335E-12
49455.008130543276,1.793536E-12,1.7990911E-12
49504.58683388843,1.7863936E-12,1.7919488E-12
49554.21523995537,1.7792512E-12,1.7856E-12
49603.893398540575,1.7729024E-12,1.777664E-12
49653.62135954057,1.76576E-12,1.7713152E-12
49703.39917295186,1.7586176E-12,1.7641728E-12
49753.22688857095,1.7514752E-12,1.757824E-12
49803.10455659434,1.7451264E-12,1.7506816E-12
49853.03222701852,1.7387776E-12,1.7435392E-12
49903.009949939995,1.7316352E-12,1.7363968E-12
49953.03777565522,1.7252864E-12,1.730048E-12
50003.115754360726,1.718144E-12,1.7229056E-12
50053.24393615297,1.7117952E-12,1.7165568E-12
50103.42237162842,1.7046528E-12,1.7094144E-12
50153.65111098357,1.6975104E-12,1.7030655E-12
50203.93020481489,1.690368E-12,1.6967168E-12
50254.25970341883,1.6840191E-12,1.6895744E-12
50304.63965739186,1.6776704E-12,1.6832256E-12
50355.07011733046,1.6713216E-12,1.6768767E-12
50405.55113383107,1.6649727E-12,1.670528E-12
50456.082757690136,1.658624E-12,1.6633856E-12
50506.66503950412,1.6522752E-12,1.6570368E-12
50557.29803016947,1.6451328E-12,1.6506879E-12
50607.98178038262,1.6387839E-12,1.6443392E-12
50658.71634114001,1.6324352E-12,1.6379904E-12
50709.50176343808,1.6252928E-12,1.6316415E-12
50760.338098073255,1.618944E-12,1.6244991E-12
50811.22539624196,1.6118016E-12,1.618944E-12
