#Table Version   5
#[Z/Z_SOLAR]=-1.00 [A/Fe]= 0.0 GN93     | VALID RANGE:   50  50  50  50  51  54  59  67  78  82  82  82  82
#Teff(K)| Pgas@  log g =-0.50   log g = 0.00   log g = 0.50   log g = 1.00   log g = 1.50   log g = 2.00   log g = 2.50   log g = 3.00   log g = 3.50   log g = 4.00   log g = 4.50   log g = 5.00   log g = 5.50 
  1.1750000E+04  5.8218141E+01  5.8434959E+01  5.9117113E+01  6.1240645E+01  6.7651194E+01  8.5629585E+01  1.2991844E+02  2.0148302E+02  3.8976009E+02  7.4667578E+02  1.4537120E+03  2.9607347E+03  5.6028658E+03
  1.2000000E+04  5.7862674E+01  5.8097446E+01  5.8835899E+01  6.1132829E+01  6.8051971E+01  8.7364118E+01  1.3460505E+02  2.1261531E+02  4.0982657E+02  7.7721432E+02  1.4844743E+03  2.9335388E+03  5.5085911E+03
  1.2250000E+04  5.7371803E+01  5.7626146E+01  5.8425943E+01  6.0911724E+01  6.8383611E+01  8.9142202E+01  1.3958913E+02  2.2444176E+02  4.3183023E+02  8.1362647E+02  1.5333552E+03  2.9586428E+03  5.5236228E+03
  1.2500000E+04  5.6739551E+01  5.7014892E+01  5.7880526E+01  6.0568452E+01  6.8631288E+01  9.0934064E+01  1.4481204E+02  2.3685104E+02  4.5545510E+02  8.5413702E+02  1.5941795E+03  3.0208377E+03  5.6201033E+03
  1.2750000E+04  5.5960157E+01  5.6257636E+01  5.7192492E+01  6.0093595E+01  6.8778667E+01  9.2707285E+01  1.5021387E+02  2.4961151E+02  4.8054271E+02  8.9864678E+02  1.6661422E+03  3.1144926E+03  5.7788111E+03
  1.3000000E+04  5.5027347E+01  5.5347827E+01  5.6354817E+01  5.9477299E+01  6.8809467E+01  9.4427771E+01  1.5573393E+02  2.6281988E+02  5.0665295E+02  9.4619107E+02  1.7451771E+03  3.2308479E+03  5.9862334E+03
  1.4000000E+04  4.9637237E+01  5.0054163E+01  5.1363164E+01  5.5413030E+01  6.7449687E+01  1.0018961E+02  1.7787046E+02  3.1743361E+02  6.2040939E+02  1.1611082E+03  2.1252411E+03  3.8578322E+03  7.1524972E+03
  1.5000000E+04  4.1280004E+01  4.1795716E+01  4.3413688E+01  4.8409245E+01  6.3188403E+01  1.0314417E+02  1.9783980E+02  3.7088284E+02  7.4000202E+02  1.3989055E+03  2.5678419E+03  4.6425569E+03  8.7059984E+03
  1.6000000E+04  2.9514999E+01  3.0131412E+01  3.2063656E+01  3.8017050E+01  5.5540317E+01  1.0262698E+02  2.1410910E+02  4.2200253E+02  8.6050064E+02  1.6456913E+03  3.0443899E+03  5.5159758E+03  1.0553408E+04
  1.7000000E+04  4.0521246E+01  4.1801016E+01  4.4004438E+01  4.6473578E+01  4.3998098E+01  9.8157963E+01  2.2665132E+02  4.7026130E+02  9.8100372E+02  1.8971544E+03  3.5334858E+03  6.4307301E+03  1.2555449E+04
  1.8000000E+04  5.1618758E+01  5.3438744E+01  5.6312852E+01  6.0200698E+01  6.6769705E+01  8.9103597E+01  2.3485024E+02  5.1408083E+02  1.1001791E+03  2.1549617E+03  4.0367444E+03  7.3739821E+03  1.4596682E+04
  1.9000000E+04  6.3265625E+01  6.5521748E+01  6.8702089E+01  7.1912949E+01  7.4045787E+01  7.5027572E+01  2.3752113E+02  5.5177260E+02  1.2159535E+03  2.4143196E+03  4.5526422E+03  8.3452736E+03  1.6666822E+04
  2.0000000E+04  7.5921100E+01  7.8747891E+01  8.2607178E+01  8.5691718E+01  8.2896829E+01  5.5480943E+01  2.3393393E+02  5.8042785E+02  1.3231917E+03  2.6716380E+03  5.0766124E+03  9.3389992E+03  1.8789520E+04
  2.1000000E+04  8.9856941E+01  9.3586304E+01  9.9319435E+01  1.0670303E+02  1.1699941E+02  1.3950609E+02  2.2353487E+02  6.0113909E+02  1.4228722E+03  2.9217699E+03  5.5999076E+03  1.0345214E+04  2.0949919E+04
  2.2000000E+04  1.0509731E+02  1.0973106E+02  1.1698099E+02  1.2660260E+02  1.3991265E+02  1.6238376E+02  2.0538336E+02  6.1203653E+02  1.5111981E+03  3.1579437E+03  6.1101332E+03  1.1348567E+04  2.3122298E+04
  2.3000000E+04  1.2190438E+02  1.2736435E+02  1.3549445E+02  1.4504520E+02  1.5495325E+02  1.6521589E+02  1.7835759E+02  6.0833977E+02  1.5847757E+03  3.3776647E+03  6.6012197E+03  1.2317100E+04  2.5312522E+04
  2.4000000E+04  1.4088439E+02  1.4728592E+02  1.5637804E+02  1.6565947E+02  1.7103912E+02  1.6566733E+02  1.4177832E+02  6.0888034E+02  1.6402059E+03  3.5795601E+03  7.0682315E+03  1.3259024E+04  2.7541579E+04
  2.5000000E+04  1.6255476E+02  1.7017244E+02  1.8117826E+02  1.9272351E+02  1.9915633E+02  1.8503509E+02  9.6021703E+01  6.0121146E+02  1.6698936E+03  3.7508488E+03  7.4997932E+03  1.4155967E+04  2.9796986E+04
  2.6000000E+04  1.8668631E+02  1.9557223E+02  2.0941890E+02  2.2709498E+02  2.4872434E+02  2.7946759E+02  3.4699922E+02  5.9037152E+02  1.6667990E+03  3.8819542E+03  7.8761305E+03  1.4967274E+04  3.2028521E+04
  2.7000000E+04  2.1198875E+02  2.2150412E+02  2.3720421E+02  2.5905378E+02  2.8952474E+02  3.3695932E+02  4.2198827E+02  5.8172532E+02  1.6246003E+03  3.9605996E+03  8.1842997E+03  1.5689697E+04  3.4188422E+04
  2.8000000E+04  2.3659493E+02  2.4576524E+02  2.6135559E+02  2.8326807E+02  3.1326835E+02  3.5647799E+02  4.2205903E+02  5.1791763E+02  1.5445569E+03  3.9820314E+03  8.4112142E+03  1.6291972E+04  3.6265708E+04
  2.9000000E+04  2.5883030E+02  2.6702936E+02  2.8105925E+02  3.0001067E+02  3.2368909E+02  3.5332075E+02  3.9170390E+02  4.4138879E+02  1.5498530E+03  3.9386930E+03  8.5380345E+03  1.6749246E+04  3.8278991E+04
  3.0000000E+04  2.7794721E+02  2.8539516E+02  2.9782741E+02  3.1312790E+02  3.2862182E+02  3.4155520E+02  3.5009943E+02  3.5552042E+02  1.5742922E+03  3.8393643E+03  8.5576180E+03  1.7020485E+04  4.0246671E+04
  3.1000000E+04  2.9460606E+02  3.0246929E+02  3.1490647E+02  3.2845668E+02  3.3768234E+02  3.3503400E+02  3.1194717E+02  2.6537377E+02  1.6156045E+03  3.7048216E+03  8.4866312E+03  1.7135588E+04  4.2159755E+04
  3.2000000E+04  3.1083322E+02  3.2089665E+02  3.3622604E+02  3.5233477E+02  3.6145630E+02  3.5050450E+02  2.9783579E+02  1.7780400E+02  1.6628764E+03  3.5347929E+03  8.3530896E+03  1.7120677E+04  4.3983232E+04
  3.3000000E+04  3.2930781E+02  3.4328685E+02  3.6471089E+02  3.8916279E+02  4.0907028E+02  4.0957494E+02  3.5166209E+02  1.0077897E+02  1.5524396E+03  3.3746105E+03  8.1473471E+03  1.6991391E+04  4.5666936E+04
  3.4000000E+04  3.5219782E+02  3.7087547E+02  4.0027749E+02  4.3748607E+02  4.7996588E+02  5.2861589E+02  5.9870739E+02  7.6958266E+02  1.4307459E+03  3.2477848E+03  7.9547698E+03  1.6762418E+04  4.7171192E+04
  3.5000000E+04  3.8012795E+02  4.0275688E+02  4.3908971E+02  4.8726562E+02  5.4765656E+02  6.2669210E+02  7.4442566E+02  9.4765886E+02  1.3065895E+03  3.1687135E+03  7.8139286E+03  1.6597375E+04  4.8472276E+04
  3.6000000E+04  4.1179064E+02  4.3638745E+02  4.7640578E+02  5.3008149E+02  5.9792651E+02  6.8500629E+02  8.0307590E+02  9.6919854E+02  1.1882188E+03  3.1495822E+03  7.7561456E+03  1.6522151E+04  4.9564682E+04
  3.7000000E+04  4.4410696E+02  4.6829268E+02  5.0821733E+02  5.6170962E+02  6.2821190E+02  7.0983116E+02  8.1127982E+02  9.3672679E+02  1.0805349E+03  3.5016878E+03  7.8272817E+03  1.6613835E+04  5.0458949E+04
  3.8000000E+04  4.7288678E+02  4.9477684E+02  5.3173101E+02  5.8117080E+02  6.4133308E+02  7.1175579E+02  7.9298271E+02  8.8484600E+02  9.8300276E+02  3.8006770E+03  8.0236115E+03  1.6937108E+04  5.1182729E+04
  3.9000000E+04  4.9395963E+02  5.1283856E+02  5.4577582E+02  5.8998178E+02  6.4258926E+02  7.0091669E+02  7.6268008E+02  8.2624313E+02  8.9082665E+02  4.0376321E+03  8.3173364E+03  1.7488123E+04  5.1783485E+04
  4.0000000E+04  5.0455693E+02  5.2126235E+02  5.5147952E+02  5.9233629E+02  6.3970617E+02  6.8821205E+02  7.3205769E+02  7.6755846E+02  7.9743091E+02  4.2267397E+03  8.6752126E+03  1.8249636E+04  5.2326208E+04
  4.1000000E+04  5.0450086E+02  5.2151503E+02  5.5287458E+02  5.9563761E+02  6.4394555E+02  6.8826480E+02  7.1624434E+02  7.1775594E+02  6.9680204E+02  4.2028573E+03  9.0810309E+03  1.9176118E+04  5.2891646E+04
  4.2000000E+04  4.9668406E+02  5.1794426E+02  5.5685478E+02  6.1054357E+02  6.7107553E+02  7.2279081E+02  7.4098422E+02  6.9723244E+02  5.8506030E+02  4.1932238E+03  9.5139143E+03  2.0240043E+04  5.3571481E+04
  4.3000000E+04  4.8650206E+02  5.1695148E+02  5.7204945E+02  6.4976098E+02  7.4092346E+02  8.2321097E+02  8.5284513E+02  7.5732456E+02  4.6064935E+02  4.1874626E+03  9.9578409E+03  2.1389273E+04  5.4454313E+04
  4.4000000E+04  4.8030931E+02  5.2523341E+02  6.0658586E+02  7.2499364E+02  8.7341775E+02  1.0281336E+03  1.1309873E+03  1.0391964E+03  3.2370490E+02  4.1765176E+03  1.0417073E+04  2.2606321E+04  5.5610017E+04
  4.5000000E+04  4.8342523E+02  5.4766606E+02  6.6532962E+02  8.4221091E+02  1.0786029E+03  1.3625397E+03  1.6676039E+03  1.9798020E+03  2.4529648E+03  4.1532495E+03  1.0868629E+04  2.3877603E+04  5.7086251E+04
  4.6000000E+04  4.9841965E+02  5.8565211E+02  7.4795345E+02  9.9816884E+02  1.3454387E+03  1.7854003E+03  2.2916100E+03  2.8234021E+03  3.3817390E+03  4.1124783E+03  1.1328754E+04  2.5208980E+04  5.8905952E+04
  4.7000000E+04  5.2415483E+02  6.3636134E+02  8.4885684E+02  1.1837908E+03  1.6619288E+03  2.2865760E+03  3.0170218E+03  3.7297035E+03  4.1764909E+03  4.0510271E+03  1.2116946E+04  2.7472927E+04  6.1061861E+04
  4.8000000E+04  5.5561480E+02  6.9230791E+02  9.5594014E+02  1.3809671E+03  2.0069149E+03  2.8605697E+03  3.9178583E+03  5.0133818E+03  5.5913724E+03  3.9671976E+03  1.2836077E+04  2.9630292E+04  6.3522833E+04
  4.9000000E+04  5.8473992E+02  7.4178477E+02  1.0494958E+03  1.5561379E+03  2.3271486E+03  3.4382948E+03  4.9634738E+03  6.9438547E+03  9.2635726E+03  1.1103555E+04  2.5976324E+04  5.6313862E+04  6.6246593E+04
  5.0000000E+04  6.0260675E+02  7.7148662E+02  1.1054922E+03  1.6627148E+03  2.5294849E+03  3.8289018E+03  5.7538434E+03  8.6758642E+03  1.3475216E+04  2.2547454E+04  4.9519447E+04  3.3680771E+04  6.9187426E+04
